X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97 X98 X99 X100 Y
-0.671 -1.471 1.093 0.682 1.754 1.064 0.888 -1.283 0.233 0.296 0.842 1.694 0.141 2.449 0.881 -1.334 -0.217 -0.069 -1.256 1.839 1.075 -0.317 -0.192 -0.338 0.303 0.962 1.02 0.675 -0.099 -2.046 -0.201 -1.707 1.587 1.806 2.416 -0.601 0.661 -0.642 -0.299 0.309 -1.458 0.939 -0.323 -0.537 -1.665 1.163 -1.061 1.551 0.522 -0.0090 0.695 -0.618 1.155 1.498 -0.209 -0.227 1.87 1.234 0.49 -0.765 -1.04 -1.158 -1.782 0.07 -0.719 0.852 2.015 -0.249 -0.62 0.222 -0.608 -0.612 1.226 -0.275 1.077 0.178 -0.753 -0.357 -0.713 -0.204 0.181 0.47 -0.09 0.304 -0.976 1.827 -0.455 1.054 2.83 -0.067 -0.933 0.314 2.027 1.021 -0.013 1.821 1.088 -1.013 -0.431 -0.304 1
-0.187 -1.313 -0.656 -0.25 1.679 -0.863 -1.007 2.187 -0.782 1.671 0.654 -0.092 1.304 -1.879 -0.666 -0.134 0.804 0.453 -0.409 -0.573 -0.809 -1.132 1.296 0.299 0.341 -0.104 1.102 -0.938 -1.402 -0.529 -0.626 -0.857 -1.169 0.286 -0.098 0.228 -0.507 -1.194 1.383 -0.413 -0.773 -1.716 -0.124 -1.897 0.429 0.33 -0.399 0.979 0.192 -0.613 0.202 -1.185 1.175 0.759 -2.559 0.242 0.341 -0.465 -1.126 -1.137 -1.773 1.13 -0.507 -0.354 -0.708 0.61 0.373 0.349 -1.806 0.648 -0.586 -2.497 -0.122 -0.089 0.582 -0.842 1.42 0.67 -2.052 -0.018 -0.563 -0.054 -0.223 -0.678 1.64 -1.992 -2.324 0.668 0.306 0.126 -1.692 0.256 -1.541 -0.358 1.14 -1.466 1.385 0.42 0.359 -0.933 1
0.719 -1.228 1.018 -0.759 -0.215 0.094 -1.581 1.49 0.169 -1.937 0.47 -0.894 -0.704 1.321 0.111 0.804 -0.803 -1.207 1.947 0.175 0.214 0.49 0.585 1.333 -0.0080 -0.606 1.059 0.662 -0.235 1.716 -0.141 0.228 -0.901 0.3 1.12 -1.093 -0.599 -0.479 0.978 0.419 -0.908 0.288 -0.157 -1.023 -0.343 2.328 -0.036 -0.271 -0.998 -2.016 -1.102 -0.028 -0.875 -1.534 -0.915 -1.97 0.422 -1.645 1.531 -0.204 0.507 0.077 1.035 0.479 0.103 0.891 -0.814 0.763 -0.088 1.079 1.342 -1.424 -0.248 1.128 1.015 1.559 -0.949 1.104 1.217 -0.236 -0.204 0.375 0.144 -0.891 -2.362 0.076 -0.243 -0.496 -0.444 0.112 -0.486 -0.699 -0.559 -0.746 0.179 -0.0090 -1.037 -0.612 0.183 -1.509 -1
-0.785 -1.003 -0.17 -0.168 -0.363 -0.405 -1.546 -0.748 1.132 0.124 0.06 -0.563 -0.266 -1.149 -1.091 -0.677 -0.354 1.485 0.415 0.411 -1.26 -1.075 -0.362 0.364 -1.724 0.884 -0.083 0.371 0.42 -1.209 -0.747 -0.731 -0.836 -0.842 0.682 0.128 0.848 1.342 -0.826 -0.22 -2.136 0.697 -0.376 0.061 -1.646 -0.092 -1.046 0.3 0.043 -1.16 -0.705 -0.275 -0.329 0.0030 0.882 0.857 0.785 -0.671 0.343 -2.191 -0.934 -0.862 -0.671 0.151 -1.194 -1.532 1.909 0.311 0.324 -0.985 -2.182 -1.361 0.477 1.925 -0.792 -1.816 0.05 -0.361 0.071 0.287 1.289 -0.51 -0.446 -0.284 1.853 -1.024 0.277 0.122 -0.954 -0.675 0.286 -0.863 1.39 1.318 0.232 0.617 -0.561 -0.149 0.308 -0.968 1
0.311 -1.332 0.323 -1.157 1.372 0.613 -1.242 -0.584 0.582 -0.255 0.446 1.026 -0.689 -0.678 2.324 0.35 0.971 -1.006 -1.782 -0.228 0.11 0.103 0.521 0.089 -0.046 -0.791 -1.967 1.943 1.736 0.309 -0.375 0.514 0.965 0.264 -1.407 1.094 -2.55 1.611 0.231 0.549 0.212 -0.878 0.437 -1.138 0.02 1.374 0.996 0.182 0.367 0.095 1.205 0.309 0.665 0.04 0.486 -0.961 0.3 0.774 0.129 0.633 -0.0030 0.722 -1.069 -2.269 -0.639 -0.683 -0.305 0.824 0.633 1.09 0.233 -0.787 -0.925 0.318 -0.0090 0.23 -0.523 0.46 0.411 2.782 -0.862 -1.547 -1.396 -0.075 -0.368 -0.102 0.422 -0.682 0.756 1.323 0.254 -1.26 0.077 -0.282 -1.154 1.352 0.652 -1.998 0.96 -0.329 -1
-0.173 -0.177 -0.693 0.234 -0.515 -0.107 -0.56 -1.001 -0.879 -1.883 1.941 0.194 1.646 0.635 0.867 1.108 -0.429 1.719 0.929 -0.878 1.489 -0.028 -0.385 -0.852 -0.433 0.714 0.993 -0.648 -0.849 1.477 -0.794 1.263 -0.067 0.24 -0.885 -0.477 -0.42 0.505 0.842 0.674 0.166 -1.577 -2.138 0.018 0.592 0.073 -0.865 0.047 1.495 0.593 1.322 -1.131 0.093 0.381 -0.039 0.547 0.472 -1.325 -1.254 -1.741 3.023 0.518 0.39 0.772 1.259 -0.763 -0.047 1.372 -0.242 0.256 0.372 -0.199 -1.369 -2.474 0.248 -0.213 0.403 0.247 0.376 -1.193 -0.894 0.042 -1.888 -0.047 0.236 0.718 1.055 -0.796 0.809 -0.575 -1.23 0.686 0.541 0.269 -1.442 0.481 0.402 0.098 -0.868 0.014 -1
0.334 -0.485 -1.049 1.737 -1.499 0.153 1.021 -0.144 -0.087 -2.808 0.357 1.365 -0.681 1.233 0.961 0.817 -0.852 -2.11 1.833 -0.925 -0.431 -0.197 2.736 -0.787 0.653 1.236 -1.42 -0.977 0.381 -2.127 -0.624 0.936 -0.182 0.586 0.227 2.897 0.088 0.073 0.643 2.55 -0.565 1.289 0.378 -0.492 2.288 1.219 0.527 -2.036 -0.917 -0.253 0.016 1.025 -2.659 -0.451 -1.344 0.724 1.162 0.939 -0.298 1.386 2.204 0.069 -1.154 0.531 1.683 -0.786 -1.312 1.54 0.828 -0.579 0.93 -0.955 -0.735 -1.345 -1.071 1.271 0.861 1.041 0.229 -2.662 -1.634 -2.129 -0.243 -0.432 -0.631 -0.228 1.237 0.02 -0.456 0.875 0.028 -2.006 -1.032 1.358 0.19 0.578 -0.056 -0.565 0.534 0.314 -1
0.917 0.258 0.07 -1.627 1.306 0.355 -0.161 -1.592 -0.112 0.408 0.293 2.13 0.118 -0.458 -0.215 0.258 -1.731 0.19 0.606 0.056 -2.229 1.821 -1.59 -0.976 1.03 1.213 1.189 1.704 -0.95 -2.264 -0.512 -0.528 -1.078 0.896 -2.455 0.19 -0.778 -0.033 -0.647 1.582 -2.428 2.968 0.602 -0.105 -1.75 -0.218 -0.856 -0.94 -0.649 -0.025 -0.948 1.783 0.138 -0.423 -0.546 0.432 -0.359 -2.088 0.701 -0.049 -1.443 0.645 -1.195 -0.023 1.796 -0.104 1.165 -0.477 1.701 -0.41 -1.508 1.238 0.131 -0.4 0.696 -0.7 0.634 -0.59 2.657 -0.624 0.126 -0.721 1.359 -1.476 0.416 -2.403 0.794 0.466 1.363 0.809 0.503 0.755 -2.755 -1.728 0.041 0.486 -1.448 -0.223 -0.855 -0.02 -1
-0.412 0.988 -2.02 -0.135 0.978 1.286 0.312 0.423 -0.523 -0.698 0.546 -0.593 0.641 1.561 0.714 -0.358 -0.778 0.337 0.613 0.647 -0.042 -0.74 -0.589 0.531 -2.193 -0.113 0.959 0.841 0.935 -1.277 0.459 -0.942 0.222 -0.624 0.621 0.296 -0.033 0.152 -2.191 -0.115 -0.555 0.789 -0.07 0.901 -1.242 -1.197 0.54 -1.222 0.02 0.845 -0.138 0.42 -0.545 0.931 -2.794 -0.721 -1.852 0.359 0.404 0.268 -0.833 -0.349 0.076 -0.72 -0.269 -0.703 0.737 0.248 0.138 -0.437 -2.069 -1.202 0.053 0.702 -2.566 1.442 0.32 -2.003 0.088 0.878 -0.698 -1.427 -0.166 -0.434 0.335 -0.173 -0.289 1.009 1.255 -0.099 -0.406 -1.2 0.689 1.162 -0.608 0.21 -0.0090 0.456 1.211 0.876 -1
1.467 -0.212 -0.484 0.736 0.019 0.073 1.661 1.24 -1.017 0.698 -1.292 0.098 -0.473 0.394 -0.556 -0.042 0.016 0.529 0.593 0.331 -0.146 0.518 0.876 1.384 -0.808 -0.079 0.894 0.0 1.933 -1.746 0.87 0.943 -1.591 -0.419 0.379 -0.314 -1.568 1.299 1.395 1.327 0.596 1.165 -1.004 -0.408 -1.905 -0.026 0.228 -0.44 -0.537 0.377 -0.993 1.684 0.846 0.445 -0.805 -0.141 -0.0050 0.054 0.997 -1.024 -0.05 -1.885 0.985 -1.093 2.987 0.755 -0.887 -0.136 -0.908 0.44 0.169 0.716 0.584 -0.307 0.945 -0.305 -0.606 -0.954 1.146 -1.204 0.94 0.609 1.416 -0.91 0.0 2.476 -1.837 -0.138 -0.132 1.163 0.153 0.823 -0.983 -0.248 -0.816 0.543 0.553 1.05 -0.063 1.052 1
-0.181 -0.016 0.0070 1.471 -1.555 0.389 -2.286 0.672 -1.047 1.03 0.489 0.377 0.299 1.033 0.786 1.555 1.642 -0.838 -0.764 -0.799 0.191 -0.26 0.296 -0.533 -0.216 -0.5 0.699 -0.029 -1.609 0.587 -0.603 -0.121 -1.208 -0.781 -0.0060 -0.519 0.679 -0.175 0.028 0.23 -0.424 1.515 0.524 -0.983 -0.755 -2.588 1.24 -0.698 0.354 -0.888 -2.897 1.132 -0.833 -1.137 -0.205 -0.131 1.059 1.128 0.074 0.457 -0.089 -0.727 -0.854 -0.046 0.064 -0.15 0.899 -0.468 -0.862 -0.033 0.959 -0.95 -0.066 -0.493 0.995 -1.094 -1.61 -1.143 1.336 1.63 2.264 -0.78 -0.341 0.587 1.284 -0.351 0.54 0.111 0.165 0.51 -0.033 -0.822 0.24 -1.266 -0.809 0.768 -0.315 -0.377 -0.079 0.856 -1
0.0 -0.0050 0.047 0.053 0.114 0.352 2.021 0.251 -1.136 -2.34 -0.543 -0.979 1.278 -0.284 0.981 0.52 -0.756 1.062 0.749 0.685 0.525 -0.823 -0.846 -0.123 -0.864 1.032 -0.95 0.105 2.626 -0.753 0.805 -0.691 2.5 0.726 -1.287 0.983 0.227 -1.106 -1.323 0.322 -0.82 0.81 -0.273 1.592 1.716 -0.11 -0.928 0.838 0.92 1.414 2.038 -0.15 0.605 -0.294 -2.991 0.522 1.355 -1.51 -2.345 -0.739 -1.187 0.338 0.111 1.507 -0.71 -0.913 -0.35 1.276 0.477 0.793 0.112 -1.434 0.123 1.185 1.016 -1.708 0.79 1.727 -0.818 1.468 0.823 -0.784 1.208 -0.645 1.069 0.127 -0.093 1.013 0.555 2.207 -0.601 0.557 0.731 0.624 0.899 0.117 -1.594 -1.808 0.064 -0.339 -1
-1.4 1.171 -1.593 -2.929 0.194 0.929 -0.629 -1.905 0.705 0.202 -0.405 0.696 -0.623 0.293 -0.754 -0.377 -0.379 0.885 0.258 0.325 0.226 -0.846 -1.306 1.517 0.05 0.226 0.516 -0.378 -0.583 -0.813 -0.0010 1.538 -0.923 -0.111 -0.342 -0.712 -1.07 -0.915 0.867 -1.192 0.623 -1.383 1.332 0.25 1.69 0.026 -0.338 -0.019 -0.322 0.19 -1.073 1.813 0.191 0.687 0.57 0.804 0.311 -0.891 1.283 -0.551 1.105 -1.286 -0.301 -0.237 0.317 -0.134 0.174 -1.058 -0.149 0.015 -0.175 -0.779 0.183 1.066 0.39 0.07 -0.055 1.561 -0.711 -1.079 0.293 1.022 0.39 -0.443 -1.424 -0.016 -2.345 -0.77 -0.827 -2.017 -0.815 -0.075 -1.856 0.538 -0.927 0.869 0.358 -1.06 0.337 -0.847 -1
0.048 -0.384 -1.119 -1.0 1.253 -1.832 -1.426 0.721 -0.891 0.378 0.954 -0.159 0.902 -0.232 -0.731 0.719 -0.476 -1.871 0.707 0.04 0.232 -0.299 0.567 -0.809 -0.68 -0.132 -0.341 -0.058 0.252 -0.79 0.678 -0.122 -0.517 0.543 -0.459 0.421 -1.244 0.609 -0.841 -1.953 0.183 -1.317 -0.695 -0.461 -0.994 -1.234 -0.898 -0.998 0.316 0.189 0.367 0.315 -1.324 0.191 -0.054 0.926 -0.762 1.476 -0.952 0.917 -0.259 0.055 -0.302 -1.054 0.417 -0.603 -0.187 0.989 -0.481 0.181 -0.406 0.431 -0.888 0.065 -1.993 0.23 0.146 1.957 -0.682 -1.315 1.411 1.819 0.834 -0.981 1.409 1.378 1.1 0.523 -0.127 -1.267 -0.189 -0.201 -0.301 -0.95 -0.945 -2.301 0.506 1.345 0.252 -0.998 -1
1.096 0.987 0.973 -0.538 -0.123 -0.334 -0.36 -0.464 -0.577 -2.549 2.213 0.698 1.594 -0.248 0.532 0.301 -0.603 0.228 -0.407 -0.22 1.532 0.286 -0.717 -1.601 1.831 1.135 0.124 0.371 0.686 0.606 0.967 -1.079 -0.183 0.117 0.709 -2.166 0.419 0.417 -1.365 -0.853 0.303 0.384 -0.265 -0.233 1.416 0.013 -1.031 1.347 -0.684 -0.195 1.237 -0.688 -0.809 0.0070 -1.087 -0.821 -0.47 -0.699 -0.507 1.233 -0.095 -1.052 0.387 -0.074 -0.868 0.566 0.258 0.467 1.345 -0.254 0.363 -0.659 0.281 -1.57 -0.164 1.223 0.627 -0.243 2.397 -1.128 -0.218 1.03 1.005 1.02 -1.151 -1.0 0.616 1.878 0.772 0.537 1.569 0.722 0.808 0.288 2.08 0.287 -0.711 0.373 0.635 -1.839 1
0.958 -0.444 0.118 -0.853 -0.687 0.25 -1.193 -0.613 0.269 2.069 1.231 0.145 -0.187 -0.171 -1.204 -0.412 1.012 1.884 1.349 -1.24 0.432 -0.404 0.032 0.492 0.446 1.061 -0.342 -1.247 2.073 0.479 0.932 0.506 -0.063 0.382 0.053 0.912 -0.406 0.207 -0.093 1.375 0.069 -0.539 -0.173 -1.3 -1.278 -0.207 1.482 -1.891 0.287 -1.056 -0.645 -0.019 -1.804 0.053 0.538 0.084 1.861 -0.495 1.097 0.019 1.605 -0.356 -0.994 -2.862 -0.174 -0.199 0.276 0.34 -1.211 -0.653 -0.983 -0.679 1.046 -0.075 -0.241 1.18 -0.608 0.426 -0.28 0.842 -0.458 -0.862 0.623 0.263 0.639 -0.769 -1.278 1.132 0.896 0.662 0.201 1.258 -1.428 0.71 0.072 0.394 -2.047 -0.934 1.354 0.357 -1
0.338 1.717 -1.412 0.918 -0.608 0.53 0.074 0.454 0.352 2.269 0.558 0.232 0.999 1.025 -0.4 0.344 -1.692 0.178 -0.84 0.367 2.79 0.307 -0.226 -1.042 -0.0080 1.143 0.585 -0.033 1.422 2.891 0.402 -0.282 -0.98 0.228 -1.245 0.655 0.606 0.445 0.305 -0.475 0.279 -0.238 -1.88 1.178 -1.362 -2.047 -0.082 1.826 0.246 0.111 -0.728 1.395 -0.121 1.31 -1.359 0.027 0.217 -0.823 0.847 -1.44 -0.885 -1.183 1.791 -0.93 -1.173 1.077 0.704 -1.423 2.64 -0.899 -0.168 0.063 -1.794 0.07 -0.521 -1.224 -0.37 0.973 -2.289 -0.44 -0.779 -1.27 0.822 0.436 -0.399 -0.229 1.549 -1.075 -1.379 -0.542 -0.578 2.447 1.822 0.81 -0.147 -0.757 0.658 1.867 -1.385 1.822 1
1.251 -0.137 -0.746 0.999 -1.651 -1.715 0.333 0.67 -0.492 1.599 0.425 0.748 -1.413 -1.037 1.409 0.621 0.199 0.319 -0.776 0.865 -1.155 0.421 -0.7 0.0090 2.199 -0.333 -1.172 -1.016 -1.065 0.585 -0.108 1.776 0.635 -1.565 -0.571 -1.923 1.019 -1.05 -0.26 -0.771 -1.228 -0.991 -0.716 0.258 -1.461 0.537 -1.377 -0.89 0.462 0.767 3.209 -1.144 0.218 -0.708 -1.588 -1.133 1.192 0.0060 0.694 -0.321 0.45 0.243 0.954 2.088 1.872 -1.749 -0.72 0.801 -0.282 0.023 1.006 0.55 -1.206 -0.525 0.314 -0.321 -1.308 -0.518 -0.84 1.025 0.343 0.933 1.289 -1.23 0.699 -2.018 1.261 0.184 0.777 1.097 0.542 1.252 0.334 -1.609 -0.253 0.289 0.26 1.318 -0.599 0.667 1
0.053 -0.421 0.667 -1.116 -0.034 -0.216 0.857 1.353 1.775 -0.189 -0.326 -0.425 0.134 0.289 1.263 -0.512 -0.195 1.185 -1.479 -0.782 0.786 2.061 -3.208 -0.045 -0.206 -1.028 1.908 0.44 2.006 -1.209 0.849 1.402 1.428 -0.456 -1.25 0.552 0.63 0.524 -0.458 1.128 -0.128 1.388 2.259 -1.165 0.04 0.913 1.429 0.351 1.135 0.125 0.134 -0.019 -0.963 -0.266 0.293 -0.128 -1.097 0.715 0.13 0.38 -0.628 -0.24 1.838 -0.477 -0.995 -0.082 -2.723 0.993 -0.917 -1.226 0.105 0.375 0.119 -0.0060 1.937 -0.714 -0.915 -0.67 0.266 -0.332 0.404 1.667 0.186 -1.579 -0.074 -1.258 -0.388 -0.151 -0.06 -1.926 0.67 0.216 -0.034 1.612 0.419 0.286 1.61 -0.718 0.553 0.104 1
1.126 -1.425 0.458 1.051 -1.148 -2.486 1.755 -1.582 0.454 0.68 0.272 -0.727 1.919 -0.079 -0.659 2.399 1.056 0.709 -0.377 -0.421 -1.381 1.215 1.385 -1.203 -0.768 -0.928 0.143 -0.811 -1.121 1.064 -0.842 0.338 0.738 -0.133 -0.976 -0.337 -0.157 0.993 -0.498 0.718 -0.036 -0.405 -0.242 0.431 -0.863 0.884 -2.401 1.724 -0.96 -0.312 0.812 -1.506 2.086 0.314 -1.941 0.26 -2.044 0.025 1.253 0.363 0.077 1.511 -2.327 -0.188 0.943 0.191 -0.663 -0.455 -0.211 -0.183 -1.065 -0.85 1.25 0.608 -0.496 0.247 -0.43 1.466 -0.308 1.589 -1.386 1.261 1.275 0.098 -0.473 -0.134 -1.357 1.16 0.207 -3.307 1.77 -0.136 -0.763 -0.935 0.755 -0.717 -1.588 -0.334 -1.419 -0.0070 -1
0.397 1.589 1.178 0.097 -0.623 0.259 -1.451 -0.279 0.138 1.274 -2.151 0.953 0.557 -1.296 -0.839 0.736 1.116 -0.373 -1.725 -0.347 -1.688 -0.112 1.071 -1.719 -0.365 -1.611 -1.878 0.807 -0.948 0.487 -0.385 0.029 -0.934 -0.333 0.461 -0.02 0.767 -0.341 -0.928 -0.652 -0.493 0.442 1.136 0.668 -1.377 0.895 1.102 -0.215 -0.758 -0.279 -1.827 -1.421 2.592 -0.397 1.054 -0.608 -0.162 0.793 -0.839 -1.843 -0.596 0.318 -1.273 -0.47 0.505 -1.103 -0.755 0.91 1.25 -0.718 0.24 -0.367 -1.341 -0.908 0.833 -0.252 -1.582 0.0040 -1.028 -0.0010 0.03 -0.604 -1.985 -0.649 -0.05 -0.603 -1.883 -1.277 0.796 -0.897 -0.653 1.068 1.723 1.265 -0.906 0.766 -1.374 0.528 -0.729 -0.201 -1
1.055 1.351 -0.411 -0.093 -0.162 1.031 -0.099 1.333 -1.285 0.055 -0.826 0.876 -1.383 -1.586 0.711 0.861 -0.327 -0.048 0.026 1.601 0.026 1.129 -0.107 -2.069 -1.897 -1.494 -0.129 0.281 0.589 -0.563 -0.274 0.28 0.101 -0.468 1.724 0.961 0.251 -0.551 -0.048 0.557 1.473 0.746 0.841 -1.363 0.14 -1.075 0.011 0.706 0.429 0.522 0.42 0.923 0.205 -2.17 3.717 -0.259 0.085 0.965 -1.055 -1.144 -0.249 0.252 -2.922 0.332 -1.095 0.973 1.99 -1.426 -0.705 0.196 1.858 0.682 2.616 -1.086 -2.648 0.971 -0.163 0.291 0.237 0.489 0.217 -0.629 0.083 -0.8 -0.938 -0.598 0.431 -1.495 -0.766 0.899 1.644 -0.409 0.909 0.112 0.173 -0.921 -0.491 0.117 -0.721 -0.441 -1
-0.412 0.986 -0.149 -0.589 -2.039 -0.058 -3.182 1.152 0.156 1.038 -0.258 -0.541 0.081 -1.121 -0.703 -0.063 0.191 -0.426 1.546 1.097 -0.717 1.27 1.519 -1.991 0.435 0.582 0.424 1.563 -1.251 2.442 -1.975 -1.186 0.366 0.065 0.218 1.086 0.541 0.905 0.152 -3.102 0.218 -0.979 -1.036 -0.094 -1.35 0.498 0.429 1.042 0.925 0.758 -0.339 0.5 -1.147 -0.412 -1.691 0.605 1.014 0.702 -0.89 0.931 0.031 -0.886 -0.944 1.257 -0.633 -1.619 -0.881 -0.242 1.227 -0.491 -0.347 -0.062 -0.819 0.675 -1.004 -1.538 -0.693 1.314 0.663 -0.787 0.025 -3.395 0.414 0.111 -0.146 -0.906 -1.441 -0.269 -0.56 -1.326 -0.794 1.262 -0.327 -0.939 0.195 -0.442 0.075 -1.05 0.664 0.991 -1
0.088 -0.493 0.871 0.363 -0.575 1.731 0.459 0.924 -1.165 -2.491 1.051 0.15 -0.42 1.444 0.571 -1.258 -0.854 0.184 0.884 1.59 0.073 -1.982 -0.795 1.604 0.097 -1.065 1.034 -0.21 -0.575 0.054 -0.405 0.784 -0.15 0.652 -0.995 -1.23 -0.946 -1.67 -3.79 0.129 -1.086 -1.21 1.024 -0.143 -0.632 1.309 1.222 -0.954 0.643 -0.701 -1.491 -0.276 1.136 2.116 -1.152 0.893 -1.889 -0.886 -0.063 -0.692 -1.042 0.663 0.467 -3.072 0.064 0.231 0.563 0.644 -0.873 1.557 -1.875 -0.0060 -0.154 -0.44 -1.807 0.306 1.869 -2.788 -0.174 -1.012 0.9 0.365 0.474 0.838 0.692 -1.616 0.534 -0.647 0.136 -0.921 -0.675 0.201 0.15 0.135 1.103 -0.641 0.06 3.181 1.784 -1.595 1
0.239 -0.401 2.16 -1.623 -0.109 -0.188 0.467 -0.495 -1.615 -0.0020 -0.155 0.585 -0.337 -2.265 0.0020 1.238 -0.345 -0.028 1.092 0.02 1.705 -0.262 0.547 -0.713 0.533 -0.843 -0.383 -0.367 -0.256 1.042 2.135 -0.648 0.769 -0.653 0.633 1.199 -0.165 -0.465 -0.29 1.709 0.339 -0.493 -0.182 -0.061 -1.111 -2.137 -1.184 -1.586 -0.268 0.031 0.818 -0.024 -1.903 -0.268 1.855 -0.074 -0.074 -0.944 1.608 -1.18 0.912 1.385 -2.041 -2.695 0.584 0.524 0.103 -0.608 1.148 0.0040 1.93 2.728 -0.166 -0.448 -0.562 0.793 0.201 -1.577 -0.166 -0.491 -1.126 0.633 -1.282 -0.521 -0.119 0.511 -0.052 -0.693 -1.331 -1.042 0.76 0.847 -1.364 -1.298 0.222 -0.948 0.3 -2.135 0.315 0.721 -1
0.075 1.091 1.661 -0.962 1.429 0.07 0.473 1.434 -0.482 -1.943 0.484 -0.427 -0.196 0.768 0.529 0.253 -0.639 -0.581 -1.936 0.102 -0.37 0.474 0.724 0.388 -0.711 0.066 -0.707 -0.552 -0.17 0.228 0.059 1.255 -0.774 -1.117 -1.645 0.635 1.687 -1.855 -2.082 -1.183 1.378 0.135 0.322 -0.026 0.593 0.411 -0.39 -0.691 0.784 -0.623 -0.624 -0.526 0.436 0.769 -1.472 -0.224 -1.52 -0.555 0.186 0.379 -1.93 -0.521 -1.239 1.091 1.935 0.675 1.183 -0.641 0.187 0.661 3.075 -1.465 -0.659 0.223 -0.956 0.262 -0.549 -0.427 0.552 -0.529 -0.966 -0.843 0.242 -2.247 -1.262 -0.169 0.689 0.817 -0.641 0.871 -1.355 1.728 1.849 -1.102 0.632 -1.148 0.658 -0.999 -0.398 1.001 1
2.713 -0.486 0.098 -1.785 0.922 0.096 -1.351 -2.319 -0.417 -0.668 0.589 0.558 0.481 0.842 -0.471 0.569 0.351 0.372 0.401 0.551 -0.478 -0.396 -2.698 0.124 -0.273 -2.248 0.429 0.569 -0.776 2.178 1.935 -0.421 -1.079 1.158 1.475 1.278 0.495 -0.541 1.529 1.409 0.122 0.528 1.585 0.483 -0.368 0.326 0.302 -0.088 0.937 2.114 1.508 0.104 0.368 1.787 1.638 -3.559 -0.321 0.721 -0.303 -0.611 -0.883 -1.87 0.04 1.026 -0.359 -0.223 -1.88 -0.905 1.36 -1.348 -0.134 -0.102 -0.913 1.213 -0.141 -1.762 -0.224 -1.282 -1.549 1.805 -0.039 -0.531 -0.219 0.934 -0.479 -0.201 0.455 0.634 1.606 2.734 0.536 -1.148 1.271 0.236 1.249 -1.143 0.03 0.407 0.223 0.111 1
0.277 -0.301 -1.548 -1.453 -1.124 1.024 -0.632 -1.77 0.295 -2.3 1.408 -0.555 -0.636 1.441 0.305 0.839 -0.641 -0.506 0.675 -0.111 -2.045 0.57 0.163 0.041 -0.167 -0.395 -1.566 -0.698 0.889 0.858 -1.328 0.788 2.003 -0.056 -0.037 0.99 -0.023 0.327 0.545 0.011 0.355 0.373 0.623 -0.681 0.908 -1.536 0.046 0.086 0.074 -1.681 -0.404 0.926 -0.274 -0.408 -0.188 -0.753 -0.267 0.588 -1.166 0.219 0.942 -0.123 -0.704 -2.187 -0.144 1.035 -1.273 -0.143 -1.184 0.193 0.059 -1.837 0.254 -0.729 -0.927 -0.52 0.84 1.002 -0.165 -0.522 -0.835 -0.363 0.948 1.954 0.161 0.258 -1.865 -0.321 0.115 -0.656 -1.376 0.86 -0.555 -0.966 1.843 -1.393 0.838 0.198 -0.698 0.603 1
-0.626 -0.523 -1.279 0.191 0.604 -0.075 -1.15 0.728 0.85 -0.176 -0.203 -0.349 -1.093 -1.688 0.513 -0.637 1.555 0.606 0.595 0.536 -0.82 -0.49 -0.174 1.516 0.492 0.985 -0.45 -1.171 0.116 0.238 1.621 -0.022 0.682 1.15 3.655 0.133 -1.461 -2.048 -1.322 -1.176 -0.0090 -0.547 -0.505 0.338 -0.126 0.446 0.864 1.339 -0.519 -0.868 -1.095 -0.688 2.448 0.964 2.74 1.313 -0.177 -0.098 1.346 0.755 2.121 -2.056 0.549 0.129 0.464 0.742 -0.021 2.592 -1.924 -0.917 0.753 -1.035 -0.339 -0.695 -0.2 1.064 0.239 -0.474 -0.352 1.027 0.194 0.396 -0.788 -0.502 -0.486 -0.587 -2.232 -2.367 -0.142 0.773 1.285 1.037 -0.016 -0.56 0.489 0.163 -0.763 -1.345 -0.219 1.081 1
-0.282 -0.779 -0.715 -1.736 0.333 0.241 -0.924 0.669 0.555 1.217 0.21 0.859 1.088 -0.561 -0.087 -0.0070 -1.225 -0.496 0.871 1.276 0.499 -0.461 -0.16 0.93 0.788 -0.107 -1.295 -0.895 -0.348 -0.918 -1.286 0.792 1.216 -0.999 1.648 1.24 0.912 0.562 0.15 0.234 -1.427 -0.722 -0.25 -0.229 -0.997 -1.814 0.201 0.261 -0.986 1.206 -0.507 0.711 -0.352 0.905 1.418 0.255 1.139 0.495 0.37 2.368 0.373 -0.434 2.082 0.22 -0.277 0.088 -1.02 1.071 -1.101 -0.667 0.278 -1.43 -1.914 0.648 1.051 -0.47 0.776 0.887 -0.183 -0.087 -0.031 0.514 -0.042 -1.547 -0.677 0.281 0.843 -0.557 0.548 -1.403 0.079 -1.294 1.882 0.367 0.52 0.644 -1.536 0.063 -1.309 -0.131 1
